id,isbn,stock,authors,publication_year,original_title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1686,345403959,25,"David Eddings, Leigh Eddings",1995,Belgarath the Sorcerer,en-US,4.07,59737,951,3019,12160,19618,25339,https://images.gr-assets.com/books/1333692194m/189802.jpg,https://images.gr-assets.com/books/1333692194s/189802.jpg
1687,575070706,18,Frank Herbert,1977,The Great Dune Trilogy,en-GB,4.35,51454,623,1404,5995,14927,29133,https://images.gr-assets.com/books/1419962914m/53764.jpg,https://images.gr-assets.com/books/1419962914s/53764.jpg
1688,1400067693,49,"Elizabeth Strout, Goran Skrobonja",2016,My Name Is Lucy Barton,eng,3.51,49578,2390,7926,21069,22643,11679,https://images.gr-assets.com/books/1450653428m/25893709.jpg,https://images.gr-assets.com/books/1450653428s/25893709.jpg
1689,553805487,74,Sarah Addison Allen,2007,Garden Spells,eng,4.06,65409,815,2757,13797,27819,26389,https://images.gr-assets.com/books/1347309330m/1158967.jpg,https://images.gr-assets.com/books/1347309330s/1158967.jpg
1690,045146379X,25,Jim Butcher,2011,Ghost Story,eng,4.25,59657,282,1851,9767,23863,31024,https://images.gr-assets.com/books/1329104700m/8058301.jpg,https://images.gr-assets.com/books/1329104700s/8058301.jpg
1691,1580495761,660,Frederick Douglass,1845,Narrative of the Life of Frederick Douglass,eng,3.97,55576,1758,3733,13634,21887,24123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1692,141694740X,62,"Greg Behrendt, Liz Tuccillo",2004,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,eng,3.65,49015,2597,6009,15398,16040,15821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1693,345468643,67,David Eddings,1982,Pawn of Prophecy,eng,4.16,67451,762,2725,12867,25674,32105,https://images.gr-assets.com/books/1391346857m/44659.jpg,https://images.gr-assets.com/books/1391346857s/44659.jpg
1694,312349491,43,Janet Evanovich,2007,Lean Mean Thirteen,en-US,4.08,73839,309,2120,16987,30069,28335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1695,451529758,227,"Rudyard Kipling, Alev Lytle Croutier",1895,The Jungle Books,eng,4,68750,686,3123,16621,25323,25228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1696,451219945,55,Rachel Caine,2006,Glass Houses,en-US,3.92,77454,2743,5916,17829,24463,31269,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1697,785264698,54,"John Eldredge, Stasi Eldredge",2004,,en-US,3.93,30395,2349,3982,10054,14859,21153,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1698,785121447,20,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King",2007,The Dark Tower: The Gunslinger Born,eng,4.18,60746,1318,2554,9780,18142,29611,https://images.gr-assets.com/books/1489721554m/342445.jpg,https://images.gr-assets.com/books/1489721554s/342445.jpg
1699,,60,Kate Morton,2015,The Lake House,eng,4.04,46348,926,2137,11552,27411,20961,https://images.gr-assets.com/books/1455089249m/21104828.jpg,https://images.gr-assets.com/books/1455089249s/21104828.jpg
1700,670026638,58,Ruth Ozeki,2013,A Tale for the Time Being,eng,3.98,51580,1325,3127,11371,23289,20199,https://images.gr-assets.com/books/1463767452m/15811545.jpg,https://images.gr-assets.com/books/1463767452s/15811545.jpg
1701,806527285,30,Tucker Max,2006,I Hope They Serve Beer in Hell,,3.51,46092,4392,5839,12426,13919,13116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1702,,29,"Jay Crownover, Charlotte Connan de vries",2012,Rule,eng,4.16,79077,1414,3008,12953,30227,36363,https://images.gr-assets.com/books/1357012113m/17200687.jpg,https://images.gr-assets.com/books/1357012113s/17200687.jpg
1703,99448572,129,"Haruki Murakami, Philip Gabriel",1992," 国境の南、太陽の西 [Kokkyō no minami, taiyō no nishi]",eng,3.87,47812,683,3284,15329,24938,15883,https://images.gr-assets.com/books/1443685506m/17799.jpg,https://images.gr-assets.com/books/1443685506s/17799.jpg
1704,385334141,103,Kurt Vonnegut Jr.,1961,Mother Night,en-US,4.21,52249,199,1118,9073,23064,23636,https://images.gr-assets.com/books/1344621657m/9592.jpg,https://images.gr-assets.com/books/1344621657s/9592.jpg
1705,006124189X,114,Robert B. Cialdini,1984,Influence: The Psychology of Persuasion,eng,4.18,45874,876,2004,8199,17516,24202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1706,451526759,75,"Edgar Allan Poe, Stephen Marlowe",1960,The Fall of the House of Usher and Other Writings,,4.14,57265,360,1775,10729,21651,23636,https://images.gr-assets.com/books/1355276847m/32559.jpg,https://images.gr-assets.com/books/1355276847s/32559.jpg
1707,440416795,61,Louise Fitzhugh,1964,Harriet the Spy,eng,3.96,77575,2267,4538,17737,25117,30311,https://images.gr-assets.com/books/1320540825m/232576.jpg,https://images.gr-assets.com/books/1320540825s/232576.jpg
1708,1594633118,54,Sarah Waters,2014,The Paying Guests,en-US,3.39,44839,2986,7472,17854,18501,8266,https://images.gr-assets.com/books/1396671788m/20821087.jpg,https://images.gr-assets.com/books/1396671788s/20821087.jpg
1709,553588265,67,Dean Koontz,2005,Forever Odd,en-US,3.96,54958,490,2935,14032,23136,19271,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1710,767919386,80,Bill Bryson,2010,At Home: A Short History of Private Life,eng,3.96,55296,995,2954,13153,24324,19627,https://images.gr-assets.com/books/1372727082m/7507825.jpg,https://images.gr-assets.com/books/1372727082s/7507825.jpg
1711,60555955,76,Marian Keyes,2000,Sushi for Beginners,,3.69,55373,1516,4753,17695,20269,13664,https://images.gr-assets.com/books/1407709390m/82748.jpg,https://images.gr-assets.com/books/1407709390s/82748.jpg
1712,312948557,73,Louise Penny,2005,Still Life,eng,3.91,59317,1717,3419,15647,28773,21002,https://images.gr-assets.com/books/1324373974m/338691.jpg,https://images.gr-assets.com/books/1324373974s/338691.jpg
1713,99489988,65,Marian Keyes,1995,Watermelon,,3.79,55841,1605,4037,16205,20862,16425,https://images.gr-assets.com/books/1345767584m/9300.jpg,https://images.gr-assets.com/books/1345767584s/9300.jpg
1714,143038109,66,Amy Tan,1991,The Kitchen God's Wife,en-US,3.98,58836,364,1910,14429,27340,18137,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1715,1847241697,97,John Ajvide Lindqvist,2004,Låt den rätte komma in,eng,4.07,52518,1331,2929,11393,24366,25794,https://images.gr-assets.com/books/1327893384m/943402.jpg,https://images.gr-assets.com/books/1327893384s/943402.jpg
1716,61974587,59,Pittacus Lore,2012,The Rise of Nine,eng,4.2,70196,793,2254,12158,26601,34055,https://images.gr-assets.com/books/1331740153m/12971616.jpg,https://images.gr-assets.com/books/1331740153s/12971616.jpg
1717,1593080646,12,"Edgar Allan Poe, Benjamin F. Fisher",1849,,en-US,4.35,59354,539,1225,7572,18628,32732,https://images.gr-assets.com/books/1328753072m/32552.jpg,https://images.gr-assets.com/books/1328753072s/32552.jpg
1718,385731051,77,Ann Brashares,2003,The Second Summer of the Sisterhood,en-US,3.78,67357,852,4713,24217,29115,18816,https://images.gr-assets.com/books/1467700995m/5454.jpg,https://images.gr-assets.com/books/1467700995s/5454.jpg
1719,425181103,77,Dean Koontz,1983,Phantoms,en-US,3.93,56287,744,2845,14865,21315,18530,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1720,1416990658,35,Morgan Matson,2010,,eng,4.05,65273,1337,3224,13719,25917,27453,https://images.gr-assets.com/books/1327989202m/7664334.jpg,https://images.gr-assets.com/books/1327989202s/7664334.jpg
1721,1586608290,134,Oswald Chambers,1926,My Utmost for His Highest,eng,4.39,47720,551,1349,5961,12904,29973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1722,60012382,100,Terry Pratchett,2003,The Wee Free Men,eng,4.25,63635,618,1831,10483,24449,34269,https://images.gr-assets.com/books/1443764106m/34494.jpg,https://images.gr-assets.com/books/1443764106s/34494.jpg
1723,385344430,39,Diana Gabaldon,2014,Written in My Own Heart's Blood,eng,4.5,46663,336,924,5205,17069,39233,https://images.gr-assets.com/books/1365173799m/11710373.jpg,https://images.gr-assets.com/books/1365173799s/11710373.jpg
1724,039925482X,53,Andrea Cremer,2010,Nightshade,eng,4.03,69534,2297,4620,13283,21066,31810,https://images.gr-assets.com/books/1333400218m/7402393.jpg,https://images.gr-assets.com/books/1333400218s/7402393.jpg
1725,,3296,"Lewis Carroll, John Tenniel",1865,,eng,3.99,30426,1724,4863,18094,27848,32502,https://images.gr-assets.com/books/1391204048m/6324090.jpg,https://images.gr-assets.com/books/1391204048s/6324090.jpg
1726,190444248X,71,Cornelia Funke,1997,Drachenreiter,eng,3.94,61387,1073,3945,16083,21263,23447,https://images.gr-assets.com/books/1328004947m/100464.jpg,https://images.gr-assets.com/books/1328004947s/100464.jpg
1727,671742515,82,Douglas Adams,1988,The Long Dark Tea-Time of the Soul,en-US,4.05,59276,393,2464,13614,24400,22898,https://images.gr-assets.com/books/1388257271m/357.jpg,https://images.gr-assets.com/books/1388257271s/357.jpg
1728,804179034,41,Naomi Novik,2015,Uprooted,eng,4.13,61454,1628,3598,11400,26980,33165,https://images.gr-assets.com/books/1480121122m/22544764.jpg,https://images.gr-assets.com/books/1480121122s/22544764.jpg
1729,,35,Neal Stephenson,2015,Seveneves,eng,3.98,44612,1062,3140,10939,22562,19084,https://images.gr-assets.com/books/1449142000m/22816087.jpg,https://images.gr-assets.com/books/1449142000s/22816087.jpg
1730,804137250,37,Ernest Cline,2015,Armada,en-GB,3.49,49958,2306,7355,18961,20175,10264,https://images.gr-assets.com/books/1377284428m/16278318.jpg,https://images.gr-assets.com/books/1377284428s/16278318.jpg
1731,345503813,37,Peter V. Brett,2010,The Desert Spear,eng,4.24,53143,555,1691,7805,21853,26704,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1732,7151667,149,Agatha Christie,1924,The Man in the Brown Suit,eng,3.97,56053,1390,2894,13344,19619,21481,https://images.gr-assets.com/books/1390018729m/209194.jpg,https://images.gr-assets.com/books/1390018729s/209194.jpg
1733,385339593,100,John Grisham,2002,The Summons,eng,3.68,53304,821,4168,19241,20480,11924,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1734,078670621X,75,Alfred Lansing,1959,Endurance: Shackleton's incredible voyage,eng,4.36,50142,457,979,5939,18166,28485,https://images.gr-assets.com/books/1391329559m/139069.jpg,https://images.gr-assets.com/books/1391329559s/139069.jpg
1735,60525118,50,Meg Cabot,2005,"Size 12 Is Not Fat (Heather Wells, #1)",en-US,3.75,66089,1798,5185,19396,23130,18211,https://images.gr-assets.com/books/1259077761m/23220.jpg,https://images.gr-assets.com/books/1259077761s/23220.jpg
1736,1101904224,57,Blake Crouch,2016,Dark Matter,eng,4.11,63814,741,2798,13607,33493,30099,https://images.gr-assets.com/books/1472119680m/27833670.jpg,https://images.gr-assets.com/books/1472119680s/27833670.jpg
1737,62310666,65,Victoria Aveyard,2016,Glass Sword,eng,3.95,78405,1971,5390,18465,32212,30390,https://images.gr-assets.com/books/1436460934m/23174274.jpg,https://images.gr-assets.com/books/1436460934s/23174274.jpg
1738,385737424,51,Rebecca Stead,2009,When You Reach Me,en-US,4.08,64430,1136,3036,12231,24803,26828,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1739,553381342,92,Tom Wolfe,1987,The Bonfire of the Vanities,eng,3.81,52062,1413,4001,13674,21544,15444,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1740,1101875046,33,Judy Blume,2015,In the Unlikely Event,eng,3.51,40885,1668,5122,16721,18677,7614,https://images.gr-assets.com/books/1421711380m/23899174.jpg,https://images.gr-assets.com/books/1421711380s/23899174.jpg
1741,553119222,61,Agatha Christie,1937,Death on the Nile,eng,4.06,64949,289,1871,15836,30392,25149,https://images.gr-assets.com/books/1486837149m/131359.jpg,https://images.gr-assets.com/books/1486837149s/131359.jpg
1742,689862229,45,Phyllis Reynolds Naylor,1991,Shiloh,eng,3.91,59585,1083,3810,15912,20357,20900,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1743,805094601,44,Leigh Bardugo,2013,Siege and Storm,eng,4.08,78658,987,3180,15868,34942,32562,https://images.gr-assets.com/books/1362166252m/14061955.jpg,https://images.gr-assets.com/books/1362166252s/14061955.jpg
1744,184343217X,140,"Jo Nesbø, Don Bartlett",2000,"Rødstrupe (Harry Hole, #3) ",eng,3.94,49999,1041,2668,13058,26010,17821,https://images.gr-assets.com/books/1320540474m/465226.jpg,https://images.gr-assets.com/books/1320540474s/465226.jpg
1745,1416971734,54,Scott Westerfeld,2009,Leviathan,en-US,3.91,69065,2212,4654,15458,25857,24784,https://images.gr-assets.com/books/1275694232m/6050678.jpg,https://images.gr-assets.com/books/1275694232s/6050678.jpg
1746,6498523,43,James Patterson,1995,Hide and Seek,en-US,4.1,53038,544,1604,11044,19768,21503,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1747,805448659,36,"Stephen Kendrick, Alex Kendrick",2008,,en-US,4.37,41908,637,1122,5311,11424,25899,https://images.gr-assets.com/books/1328815507m/4499669.jpg,https://images.gr-assets.com/books/1328815507s/4499669.jpg
1748,743470125,48,Jennifer Weiner,2005,Goodnight Nobody,en-US,3.64,51748,1088,4432,17806,18827,10992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1749,330488902,45,Ben Sherwood,2004,The Death and Life of Charlie St. Cloud,eng,4.01,46361,792,2530,11168,17487,18935,https://images.gr-assets.com/books/1329827169m/263050.jpg,https://images.gr-assets.com/books/1329827169s/263050.jpg
1750,671035975,175,Dale Carnegie,1944,How to Stop Worrying and Start Living,en-GB,4.08,46797,1239,2243,9509,16637,21790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1751,515114693,72,Nora Roberts,1994,Born in Fire ,en-US,4.21,56901,461,1511,10300,19642,27369,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1752,60921145,34,Barbara Kingsolver,1990,Animal Dreams,eng,4.05,51007,363,1673,11103,22444,18180,https://images.gr-assets.com/books/1481663395m/77262.jpg,https://images.gr-assets.com/books/1481663395s/77262.jpg
1753,,32,Rebecca Donovan,2011,Reason to Breathe,eng,4.23,68676,1711,2907,9999,24125,39145,https://images.gr-assets.com/books/1329013365m/11561469.jpg,https://images.gr-assets.com/books/1329013365s/11561469.jpg
1754,1416997857,14,Cassandra Clare,2009,The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,eng,4.57,55518,633,1054,4101,10768,40757,https://images.gr-assets.com/books/1312016549m/6485421.jpg,https://images.gr-assets.com/books/1312016549s/6485421.jpg
1755,6479677,87,Sidney Sheldon,1985,If Tomorrow Comes,eng,4.01,44722,456,2070,10848,18080,17028,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1756,3822858641,50,"M.C. Escher, Bruce Brooks Pfeiffer",1956,M.C. Escher: grafiek en tekeningen,eng,3.93,50047,2900,3392,9212,13706,21179,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1757,345416260,75,Donna Woolfolk Cross,1996,Pope Joan,eng,4.06,51385,854,2240,10552,21373,21228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1758,679776818,71,Sebastian Faulks,1993,Birdsong,eng,4.07,49930,1160,2911,9600,19416,22570,https://images.gr-assets.com/books/1349952101m/6259.jpg,https://images.gr-assets.com/books/1349952101s/6259.jpg
1759,081257639X,45,Terry Goodkind,2000,"Faith of the Fallen  (Sword of Truth, #6)",en-US,4.11,53676,1335,3030,9648,16346,26044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1760,1606412388,12,Brandon Mull,2010,"Fablehaven: Keys to the Demon Prison (Fablehaven, #5)",eng,4.42,58481,803,1179,5911,16255,35801,https://images.gr-assets.com/books/1298081448m/7243142.jpg,https://images.gr-assets.com/books/1298081448s/7243142.jpg
1761,159420229X,63,Joshua Foer,2011,Moonwalking with Einstein: The Art and Science of Remembering Everything,eng,3.85,48816,1176,3035,13125,21575,14727,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1762,345443284,33,Sue Miller,1998,While I Was Gone,eng,3.67,52244,786,3933,17555,20121,10552,https://images.gr-assets.com/books/1495632082m/5176.jpg,https://images.gr-assets.com/books/1495632082s/5176.jpg
1763,446613363,76,"James Patterson, Maxine Paetro",2005,"4th of July (Women's Murder Club, #4)",eng,4.04,55637,281,1733,13606,24730,20459,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
